customer_id,trans_date,tran_amount,response,Month,Year
CS7435,2012-07-18,44,0,7,2012
CS7483,2013-04-30,57,0,4,2013
CS7376,2013-12-01,51,0,12,2013
CS7621,2014-12-19,63,0,12,2014
CS8810,2012-06-07,14,0,6,2012
CS7895,2014-04-06,59,0,4,2014
CS8378,2011-08-26,42,0,8,2011
CS7290,2014-02-07,14,0,2,2014
CS7838,2012-11-12,54,0,11,2012
CS8119,2014-11-01,53,0,11,2014
CS7973,2012-11-12,15,0,11,2012
CS8030,2015-02-20,62,0,2,2015
CS7689,2013-12-12,49,0,12,2013
CS8461,2014-05-02,36,0,5,2014
CS8603,2014-11-12,41,0,11,2014
CS7575,2012-08-01,36,0,8,2012
CS8274,2015-02-22,75,0,2,2015
CS8529,2014-01-19,29,0,1,2014
CS8782,2013-05-14,42,0,5,2013
CS8024,2012-12-26,50,0,12,2012
CS8063,2012-06-10,20,0,6,2012
CS8220,2011-08-24,30,0,8,2011
CS7667,2014-06-14,75,0,6,2014
CS7843,2013-08-15,20,0,8,2013
CS7423,2014-09-07,58,0,9,2014
CS8428,2012-03-31,74,0,3,2012
CS8551,2011-09-13,57,0,9,2011
CS7138,2013-12-15,62,0,12,2013
CS8860,2013-10-02,45,0,10,2013
CS8182,2013-12-21,37,0,12,2013
CS8225,2012-11-10,58,0,11,2012
CS7771,2014-09-26,58,0,9,2014
CS8168,2012-11-16,31,0,11,2012
CS8315,2012-08-07,61,0,8,2012
CS8971,2014-07-20,13,1,7,2014
CS8804,2015-02-18,45,0,2,2015
CS8632,2013-01-23,52,0,1,2013
CS8027,2014-01-19,47,0,1,2014
CS7250,2013-01-26,50,0,1,2013
CS8606,2013-03-15,36,0,3,2013
CS7618,2014-04-26,71,0,4,2014
CS7332,2013-10-22,65,0,10,2013
CS8003,2012-10-10,27,0,10,2012
CS7821,2012-12-08,62,0,12,2012
CS7482,2012-03-20,63,0,3,2012
CS7643,2013-05-23,57,0,5,2013
CS7619,2013-07-23,40,0,7,2013
CS8430,2012-06-10,45,1,6,2012
CS7854,2014-04-01,54,0,4,2014
CS8713,2012-04-13,28,0,4,2012
CS8138,2012-01-20,33,0,1,2012
CS7134,2012-08-09,40,0,8,2012
CS7264,2011-07-26,62,0,7,2011
CS7580,2012-01-29,67,0,1,2012
CS7563,2012-11-14,14,0,11,2012
CS8547,2011-11-18,21,0,11,2011
CS8758,2014-10-24,60,0,10,2014
CS8829,2011-12-12,55,0,12,2011
CS7975,2011-07-23,78,0,7,2011
CS7705,2014-12-28,45,0,12,2014
CS8648,2013-09-14,20,0,9,2013
CS7726,2014-05-26,39,0,5,2014
CS8430,2012-10-27,78,1,10,2012
CS8786,2011-11-02,49,0,11,2011
CS7338,2012-09-05,23,0,9,2012
CS7295,2012-10-18,17,0,10,2012
CS8904,2013-10-05,39,0,10,2013
CS8823,2011-11-05,77,0,11,2011
CS8308,2014-12-09,15,0,12,2014
CS8346,2014-03-25,43,1,3,2014
CS8898,2013-03-29,20,0,3,2013
CS8869,2012-10-18,72,0,10,2012
CS7960,2012-01-09,61,0,1,2012
CS7481,2011-11-25,16,0,11,2011
CS8473,2012-06-23,24,0,6,2012
CS7411,2013-04-03,41,0,4,2013
CS8326,2013-07-26,42,0,7,2013
CS8750,2013-04-13,16,0,4,2013
CS8386,2014-08-29,17,0,8,2014
CS7673,2013-01-05,59,1,1,2013
CS8293,2012-01-30,13,0,1,2012
CS8961,2013-05-25,78,0,5,2013
CS7708,2012-11-11,53,0,11,2012
CS8839,2014-08-09,34,0,8,2014
CS8847,2012-10-14,49,0,10,2012
CS7148,2014-06-26,78,0,6,2014
CS8377,2013-11-11,67,0,11,2013
CS8367,2013-11-10,65,0,11,2013
CS7959,2012-04-23,40,0,4,2012
CS8258,2011-09-03,10,0,9,2011
CS7647,2012-01-01,30,0,1,2012
CS7741,2013-04-05,12,0,4,2013
CS8230,2013-01-28,59,0,1,2013
CS7935,2012-03-01,40,0,3,2012
CS7163,2011-09-06,53,0,9,2011
CS8835,2012-08-20,60,0,8,2012
CS8789,2014-02-06,52,0,2,2014
CS8797,2011-11-21,17,0,11,2011
CS7575,2013-05-17,21,0,5,2013
CS8071,2012-12-29,33,0,12,2012
CS7933,2013-09-23,46,0,9,2013
CS7129,2012-05-04,75,0,5,2012
CS8638,2014-04-04,77,0,4,2014
CS7680,2011-12-27,51,0,12,2011
CS8277,2011-05-27,62,0,5,2011
CS8873,2012-07-30,12,0,7,2012
CS7710,2012-03-16,47,0,3,2012
CS7740,2014-09-14,58,0,9,2014
CS8115,2011-06-19,15,0,6,2011
CS7501,2014-03-03,22,0,3,2014
CS7893,2014-12-24,33,0,12,2014
CS8169,2012-09-16,26,0,9,2012
CS8113,2012-05-02,57,0,5,2012
CS8931,2012-08-26,72,0,8,2012
CS8639,2015-02-01,73,0,2,2015
CS7207,2012-12-31,10,0,12,2012
CS8970,2014-01-30,13,0,1,2014
CS8442,2011-11-21,61,1,11,2011
CS8896,2013-07-17,11,0,7,2013
CS7315,2013-10-12,47,0,10,2013
CS7443,2011-12-28,50,0,12,2011
CS7308,2015-02-18,32,0,2,2015
CS8491,2012-06-04,38,0,6,2012
CS8087,2014-12-05,15,0,12,2014
CS7211,2014-12-01,64,0,12,2014
CS8388,2012-11-09,12,0,11,2012
CS8276,2013-10-16,74,0,10,2013
CS7811,2012-01-25,33,0,1,2012
CS8354,2012-02-25,34,0,2,2012
CS8115,2012-02-13,71,0,2,2012
CS8375,2014-12-19,18,0,12,2014
CS8022,2012-02-14,65,0,2,2012
CS8191,2014-08-26,17,0,8,2014
CS8612,2012-09-18,49,0,9,2012
CS8066,2012-09-27,13,0,9,2012
CS8335,2014-05-20,77,0,5,2014
CS8575,2013-05-21,63,0,5,2013
CS8671,2011-12-27,78,0,12,2011
CS7132,2012-10-08,63,0,10,2012
CS7426,2012-09-06,54,0,9,2012
CS8668,2012-06-06,33,0,6,2012
CS8140,2014-05-21,50,0,5,2014
CS7272,2012-12-02,33,0,12,2012
CS7324,2012-10-27,52,0,10,2012
CS7738,2013-02-10,52,0,2,2013
CS7746,2014-02-25,30,0,2,2014
CS7890,2014-09-16,47,0,9,2014
CS8347,2013-05-23,21,0,5,2013
CS8318,2014-06-25,22,0,6,2014
CS8490,2012-05-16,70,0,5,2012
CS7240,2014-05-07,12,0,5,2014
CS8192,2013-05-20,69,0,5,2013
CS8035,2014-11-15,64,0,11,2014
CS7773,2011-09-06,33,1,9,2011
CS7827,2013-02-24,24,0,2,2013
CS8691,2013-04-21,58,0,4,2013
CS8254,2012-06-02,76,0,6,2012
CS7152,2012-12-22,47,0,12,2012
CS7152,2013-11-12,12,0,11,2013
CS7182,2013-09-20,10,1,9,2013
CS7855,2011-09-06,51,0,9,2011
CS7918,2013-05-05,47,0,5,2013
CS7275,2013-07-08,79,0,7,2013
CS7347,2012-09-03,31,0,9,2012
CS8291,2013-02-20,19,0,2,2013
CS7763,2011-10-02,76,0,10,2011
CS7708,2012-10-21,59,0,10,2012
CS8161,2015-02-17,71,0,2,2015
CS7285,2013-05-18,49,0,5,2013
CS8875,2014-10-31,74,0,10,2014
CS8617,2012-08-23,46,0,8,2012
CS7190,2014-02-20,17,0,2,2014
CS8640,2014-07-26,35,0,7,2014
CS7474,2011-07-30,50,0,7,2011
CS8111,2013-09-01,39,0,9,2013
CS7531,2012-05-27,12,0,5,2012
CS8204,2011-06-22,66,0,6,2011
CS7480,2011-06-29,59,0,6,2011
CS8364,2014-09-02,59,0,9,2014
CS7360,2012-01-25,31,0,1,2012
CS8779,2015-01-08,38,0,1,2015
CS7611,2013-02-11,70,0,2,2013
CS8277,2012-07-30,12,0,7,2012
CS8784,2014-04-02,49,0,4,2014
CS7679,2014-11-16,68,0,11,2014
CS8462,2013-01-14,33,0,1,2013
CS8805,2014-11-29,47,0,11,2014
CS8447,2014-02-28,17,0,2,2014
CS8177,2013-04-03,12,0,4,2013
CS8851,2011-07-24,70,0,7,2011
CS7642,2014-11-28,61,0,11,2014
CS7756,2012-09-16,17,0,9,2012
CS8801,2014-07-14,78,0,7,2014
CS8904,2011-10-25,18,0,10,2011
CS7729,2014-10-25,74,0,10,2014
CS8908,2013-08-11,61,0,8,2013
CS7850,2015-03-09,28,0,3,2015
CS7363,2013-05-16,68,0,5,2013
CS7240,2014-01-06,10,0,1,2014
CS8758,2013-10-17,55,0,10,2013
CS8529,2014-05-03,64,0,5,2014
CS7201,2014-06-15,61,0,6,2014
CS7838,2015-03-06,41,0,3,2015
CS8316,2013-08-03,51,1,8,2013
CS7680,2014-05-02,57,0,5,2014
CS7942,2014-02-13,28,0,2,2014
CS8770,2013-12-16,68,0,12,2013
CS7572,2014-01-16,18,0,1,2014
CS8662,2013-01-10,30,0,1,2013
CS7805,2014-01-19,61,0,1,2014
CS8923,2012-10-09,23,0,10,2012
CS7247,2013-02-03,39,0,2,2013
CS7924,2012-06-29,62,0,6,2012
CS7813,2013-06-25,70,0,6,2013
CS7142,2012-01-08,22,1,1,2012
CS8641,2014-12-24,53,0,12,2014
CS8523,2014-02-16,60,0,2,2014
CS7474,2014-08-27,16,0,8,2014
CS7199,2011-07-29,48,0,7,2011
CS8321,2012-06-25,20,0,6,2012
CS7663,2014-01-08,49,0,1,2014
CS8497,2014-04-07,40,0,4,2014
CS8811,2012-07-31,25,0,7,2012
CS8403,2012-09-01,19,0,9,2012
CS7365,2014-12-16,42,0,12,2014
CS8013,2014-07-11,68,0,7,2014
CS8191,2012-04-20,69,0,4,2012
CS8453,2013-02-27,65,0,2,2013
CS8206,2014-05-23,77,0,5,2014
CS8491,2012-07-31,21,0,7,2012
CS8929,2011-10-01,76,0,10,2011
CS7365,2011-12-17,56,0,12,2011
CS7661,2012-04-24,58,0,4,2012
CS7488,2013-03-08,21,0,3,2013
CS7371,2013-04-12,41,0,4,2013
CS7389,2013-05-28,64,0,5,2013
CS8736,2014-01-12,39,0,1,2014
CS8973,2013-11-23,53,0,11,2013
CS7884,2015-02-08,33,0,2,2015
CS8696,2011-11-11,26,0,11,2011
CS8262,2012-10-22,22,0,10,2012
CS7611,2013-04-22,18,0,4,2013
CS7586,2013-10-22,77,0,10,2013
CS7713,2012-02-05,23,0,2,2012
CS7740,2015-02-05,28,0,2,2015
CS8359,2014-11-29,72,0,11,2014
CS8220,2012-09-30,36,0,9,2012
CS7589,2012-01-16,46,0,1,2012
CS8864,2011-07-19,41,0,7,2011
CS8221,2011-12-23,67,0,12,2011
CS8989,2014-04-16,53,0,4,2014
CS8929,2011-06-02,38,0,6,2011
CS7820,2011-06-05,54,0,6,2011
CS7159,2012-10-01,36,0,10,2012
CS8676,2012-05-01,16,0,5,2012
CS7799,2013-11-22,64,0,11,2013
CS7176,2012-07-08,21,0,7,2012
CS7652,2011-12-10,15,0,12,2011
CS8328,2012-10-04,16,0,10,2012
CS7538,2014-10-08,30,1,10,2014
CS8455,2014-03-17,52,0,3,2014
CS7611,2014-03-31,29,0,3,2014
CS8081,2013-01-31,71,1,1,2013
CS7183,2015-01-01,51,0,1,2015
CS7310,2014-10-25,11,0,10,2014
CS7233,2012-08-26,58,0,8,2012
CS7589,2013-07-27,28,0,7,2013
CS8924,2014-01-21,66,0,1,2014
CS8948,2012-12-14,61,0,12,2012
CS8197,2012-02-05,43,0,2,2012
CS7725,2012-09-29,19,0,9,2012
CS7346,2011-12-03,18,0,12,2011
CS8056,2011-11-29,44,0,11,2011
CS8644,2013-11-01,52,1,11,2013
CS8814,2012-04-28,64,0,4,2012
CS8536,2014-06-11,39,0,6,2014
CS7646,2013-06-29,23,0,6,2013
CS8135,2014-12-31,28,0,12,2014
CS8199,2014-06-17,59,0,6,2014
CS7702,2011-12-12,38,0,12,2011
CS8994,2011-11-05,25,0,11,2011
CS8378,2013-04-18,74,0,4,2013
CS8895,2013-06-05,73,0,6,2013
CS8652,2014-11-28,31,0,11,2014
CS7231,2012-07-18,75,0,7,2012
CS7398,2015-01-01,64,0,1,2015
CS7477,2012-01-06,21,0,1,2012
CS7407,2014-09-09,44,0,9,2014
CS8888,2011-08-12,42,0,8,2011
CS7957,2011-08-09,52,0,8,2011
CS8888,2014-03-24,57,0,3,2014
CS8619,2014-06-22,57,0,6,2014
CS8600,2015-01-30,79,0,1,2015
CS8482,2013-11-14,10,0,11,2013
CS8856,2011-12-14,25,0,12,2011
CS7847,2013-07-26,28,0,7,2013
CS8486,2014-08-10,43,0,8,2014
CS7381,2012-01-04,67,0,1,2012
CS8609,2014-10-24,22,0,10,2014
CS7951,2014-01-28,61,0,1,2014
CS7790,2013-02-26,39,0,2,2013
CS7195,2011-09-30,74,0,9,2011
CS7317,2013-11-22,79,0,11,2013
CS7400,2014-04-15,12,0,4,2014
CS7259,2011-09-20,49,0,9,2011
CS8909,2015-02-12,60,0,2,2015
CS8478,2014-03-26,34,0,3,2014
CS8918,2012-08-14,13,0,8,2012
CS8761,2015-02-10,64,0,2,2015
CS8433,2013-07-30,15,0,7,2013
CS8504,2015-01-22,24,0,1,2015
CS8327,2015-01-13,23,0,1,2015
CS8976,2011-08-16,57,0,8,2011
CS7930,2014-07-20,21,1,7,2014
CS8448,2015-01-10,44,0,1,2015
CS8825,2012-06-22,48,0,6,2012
CS7448,2011-12-05,69,0,12,2011
CS8954,2014-08-30,12,0,8,2014
CS8970,2012-12-29,78,0,12,2012
CS8101,2013-11-18,59,0,11,2013
CS8191,2015-02-09,51,0,2,2015
CS8879,2013-04-16,34,0,4,2013
CS7722,2014-04-05,13,0,4,2014
CS7361,2012-04-07,64,0,4,2012
CS7235,2012-10-10,63,0,10,2012
CS8999,2013-10-01,39,0,10,2013
CS7628,2011-06-19,19,0,6,2011
CS7219,2013-06-26,39,0,6,2013
CS7866,2014-03-17,54,0,3,2014
CS7266,2013-09-03,35,0,9,2013
CS8069,2011-07-26,51,0,7,2011
CS7121,2011-08-25,19,0,8,2011
CS7256,2014-03-03,16,0,3,2014
CS8204,2011-09-16,22,0,9,2011
CS7241,2015-01-03,54,1,1,2015
CS7250,2014-12-25,27,0,12,2014
CS8084,2012-11-16,49,0,11,2012
CS7831,2011-05-22,75,0,5,2011
CS8393,2012-07-24,36,0,7,2012
CS8403,2012-05-19,73,0,5,2012
CS8475,2014-09-01,21,0,9,2014
CS7300,2014-10-04,42,0,10,2014
CS7411,2011-08-20,21,0,8,2011
CS8660,2013-02-04,75,0,2,2013
CS8456,2013-07-30,79,0,7,2013
CS8529,2012-07-19,77,0,7,2012
CS8283,2012-01-07,20,0,1,2012
CS7515,2011-07-31,62,0,7,2011
CS8777,2011-05-19,53,0,5,2011
CS8141,2014-11-06,79,0,11,2014
CS8494,2012-06-29,29,0,6,2012
CS7114,2013-09-11,74,0,9,2013
CS7612,2014-03-01,73,0,3,2014
CS8299,2012-08-21,76,0,8,2012
CS8231,2012-03-27,50,0,3,2012
CS7973,2014-11-08,23,0,11,2014
CS8331,2014-02-16,21,0,2,2014
CS8271,2013-05-28,62,0,5,2013
CS8655,2014-03-27,63,0,3,2014
CS8188,2013-10-21,51,0,10,2013
CS7659,2014-02-21,24,0,2,2014
CS8495,2014-07-18,25,0,7,2014
CS8123,2013-04-28,63,0,4,2013
CS7734,2014-09-07,26,0,9,2014
CS7832,2011-10-06,11,0,10,2011
CS8102,2013-10-25,44,0,10,2013
CS8702,2012-01-23,30,0,1,2012
CS8908,2013-01-20,22,0,1,2013
CS7664,2014-02-17,50,0,2,2014
CS8532,2012-09-05,32,0,9,2012
CS8701,2012-10-06,74,0,10,2012
CS8721,2011-05-17,75,0,5,2011
CS7117,2012-02-17,20,0,2,2012
CS7832,2014-11-17,79,0,11,2014
CS7145,2014-06-23,43,0,6,2014
CS8871,2011-10-09,72,0,10,2011
CS8726,2012-06-03,21,0,6,2012
CS7233,2012-03-13,37,0,3,2012
CS8759,2012-03-10,72,0,3,2012
CS7267,2012-12-24,58,0,12,2012
CS7742,2014-12-30,49,0,12,2014
CS7709,2014-02-27,23,0,2,2014
CS7200,2011-09-10,29,0,9,2011
CS8190,2012-03-10,46,0,3,2012
CS7913,2014-02-23,11,0,2,2014
CS8374,2014-05-30,67,0,5,2014
CS7774,2011-11-21,52,0,11,2011
CS7346,2012-12-11,15,0,12,2012
CS7894,2011-10-29,67,0,10,2011
CS8816,2012-09-23,29,0,9,2012
CS7818,2012-01-13,50,0,1,2012
CS8348,2014-08-16,71,0,8,2014
CS8869,2014-11-18,59,0,11,2014
CS7244,2013-02-21,16,0,2,2013
CS8086,2015-02-05,52,0,2,2015
CS7847,2013-06-08,61,0,6,2013
CS7188,2012-06-03,66,0,6,2012
CS7461,2012-12-22,11,0,12,2012
CS8389,2011-09-28,15,0,9,2011
CS8945,2014-08-13,76,0,8,2014
CS8846,2015-02-22,55,0,2,2015
CS7888,2013-11-06,71,1,11,2013
CS8443,2014-07-15,27,0,7,2014
CS8157,2012-09-14,46,0,9,2012
CS8771,2011-09-20,39,0,9,2011
CS8862,2014-09-17,79,0,9,2014
CS7981,2013-03-05,55,0,3,2013
CS8797,2014-04-23,75,0,4,2014
CS8178,2013-01-26,29,0,1,2013
CS8168,2013-02-15,25,0,2,2013
CS8705,2014-01-29,22,0,1,2014
CS7256,2013-12-24,54,0,12,2013
CS7590,2012-12-15,19,0,12,2012
CS8791,2014-07-27,28,0,7,2014
CS8302,2011-12-16,65,0,12,2011
CS8466,2013-12-13,73,0,12,2013
CS8578,2014-10-16,26,0,10,2014
CS7276,2011-07-21,18,0,7,2011
CS7779,2011-11-26,75,0,11,2011
CS7842,2012-12-15,25,0,12,2012
CS7531,2014-09-19,21,0,9,2014
CS8728,2014-07-25,15,0,7,2014
CS7702,2013-01-21,23,0,1,2013
CS8464,2011-10-25,21,0,10,2011
CS7613,2012-02-25,48,0,2,2012
CS7348,2014-05-11,30,0,5,2014
CS8396,2013-12-18,76,0,12,2013
CS7880,2014-10-13,65,0,10,2014
CS8880,2011-06-23,74,0,6,2011
CS8172,2014-08-09,52,0,8,2014
CS8924,2012-10-10,14,0,10,2012
CS7193,2014-06-06,67,0,6,2014
CS8743,2011-12-03,20,0,12,2011
CS7746,2011-09-19,70,0,9,2011
CS7553,2012-02-19,53,0,2,2012
CS8722,2012-02-28,33,0,2,2012
CS7851,2011-06-30,10,0,6,2011
CS7396,2014-08-05,65,0,8,2014
CS8236,2011-09-17,61,0,9,2011
CS8815,2014-02-04,14,0,2,2014
CS8878,2012-12-05,11,0,12,2012
CS8308,2011-05-22,20,0,5,2011
CS8023,2012-05-29,38,0,5,2012
CS7238,2013-05-03,74,0,5,2013
CS8237,2012-09-19,61,0,9,2012
CS8923,2013-07-25,44,0,7,2013
CS8748,2013-09-04,26,0,9,2013
CS8415,2014-12-22,67,0,12,2014
CS7149,2011-12-14,67,0,12,2011
CS8146,2014-02-11,18,0,2,2014
CS8180,2014-05-28,59,0,5,2014
CS8022,2014-04-06,60,0,4,2014
CS8634,2012-12-07,75,0,12,2012
CS8341,2012-12-08,13,0,12,2012
CS7819,2011-11-15,51,0,11,2011
CS7311,2011-06-09,66,0,6,2011
CS8316,2013-04-02,38,1,4,2013
CS7594,2012-09-13,45,0,9,2012
CS8220,2013-11-29,55,0,11,2013
CS7499,2013-10-26,14,0,10,2013
CS8085,2011-09-16,39,0,9,2011
CS8969,2012-10-17,51,0,10,2012
CS7510,2013-06-21,27,0,6,2013
CS7860,2013-07-24,44,0,7,2013
CS7571,2014-12-01,31,0,12,2014
CS7914,2012-10-22,20,0,10,2012
CS7337,2012-04-29,37,0,4,2012
CS8818,2012-12-27,34,0,12,2012
CS8824,2012-07-06,54,0,7,2012
CS7371,2011-05-17,75,0,5,2011
CS8495,2012-05-18,66,0,5,2012
CS8045,2011-12-14,70,0,12,2011
CS7976,2012-01-25,10,0,1,2012
CS8273,2012-12-25,62,0,12,2012
CS8075,2013-04-10,16,0,4,2013
CS8416,2011-09-29,46,0,9,2011
CS7729,2012-12-03,72,0,12,2012
CS7476,2013-07-04,18,0,7,2013
CS7585,2011-08-05,74,0,8,2011
CS7814,2014-04-30,10,0,4,2014
CS7605,2014-11-12,36,0,11,2014
CS8697,2014-01-14,45,0,1,2014
CS7795,2013-03-31,60,0,3,2013
CS8910,2011-12-13,50,0,12,2011
CS8084,2014-04-19,51,0,4,2014
CS8490,2011-06-25,50,0,6,2011
CS7801,2013-12-28,73,0,12,2013
CS8497,2011-08-07,12,0,8,2011
CS7820,2013-04-24,71,0,4,2013
CS7332,2011-08-03,61,0,8,2011
CS7373,2012-08-04,22,0,8,2012
CS8357,2013-03-11,48,0,3,2013
CS8519,2012-06-20,47,0,6,2012
CS7229,2011-08-28,74,0,8,2011
CS7282,2014-06-04,78,0,6,2014
CS7749,2012-07-22,27,0,7,2012
CS8338,2011-09-17,12,0,9,2011
CS7618,2013-07-29,53,0,7,2013
CS8373,2014-06-16,30,0,6,2014
CS8722,2011-12-11,12,0,12,2011
CS7380,2013-01-21,23,0,1,2013
CS8409,2012-11-30,61,0,11,2012
CS7971,2012-04-14,56,0,4,2012
CS8336,2014-03-27,10,0,3,2014
CS7364,2014-02-25,55,0,2,2014
CS7706,2014-11-16,53,0,11,2014
CS7383,2014-05-07,12,0,5,2014
CS7554,2013-09-09,66,0,9,2013
CS8492,2014-12-12,28,0,12,2014
CS8331,2013-08-21,67,0,8,2013
CS7119,2013-02-20,42,0,2,2013
CS7878,2012-08-24,64,0,8,2012
CS8636,2014-06-21,16,0,6,2014
CS8755,2015-02-25,63,0,2,2015
CS7610,2011-11-03,10,0,11,2011
CS8796,2013-04-04,76,0,4,2013
CS8108,2012-03-18,37,0,3,2012
CS7584,2015-02-14,67,0,2,2015
CS7954,2012-04-10,33,0,4,2012
CS7144,2014-08-09,36,0,8,2014
CS8477,2014-03-25,56,0,3,2014
CS7421,2014-02-21,23,0,2,2014
CS8173,2011-05-27,23,0,5,2011
CS8496,2011-11-24,55,0,11,2011
CS7321,2011-09-21,54,0,9,2011
CS7998,2011-07-27,79,0,7,2011
CS8811,2014-09-19,62,0,9,2014
CS8085,2011-08-05,10,0,8,2011
CS8346,2012-06-18,16,1,6,2012
CS8775,2013-11-27,20,0,11,2013
CS7449,2013-03-08,32,0,3,2013
CS7217,2012-10-18,40,0,10,2012
CS8086,2012-11-21,66,0,11,2012
CS8442,2012-12-18,35,1,12,2012
CS7382,2013-05-14,36,0,5,2013
CS8379,2011-11-07,68,0,11,2011
CS8396,2013-06-24,70,0,6,2013
CS8127,2012-02-17,23,0,2,2012
CS7161,2013-08-01,43,0,8,2013
CS8010,2014-05-23,16,0,5,2014
CS7867,2011-09-12,49,0,9,2011
CS7692,2014-08-23,35,0,8,2014
CS7124,2012-03-02,70,0,3,2012
CS7522,2014-12-10,11,0,12,2014
CS7872,2015-02-23,74,0,2,2015
CS8221,2011-10-23,50,0,10,2011
CS8767,2013-12-18,77,0,12,2013
CS7763,2012-02-20,10,0,2,2012
CS7234,2015-03-12,14,0,3,2015
CS8351,2012-04-26,79,0,4,2012
CS7536,2012-11-13,39,0,11,2012
CS8896,2013-11-09,75,0,11,2013
CS8423,2014-07-15,64,0,7,2014
CS8641,2012-01-08,47,0,1,2012
CS8750,2011-10-25,20,0,10,2011
CS7985,2014-12-07,16,0,12,2014
CS7269,2011-07-20,73,0,7,2011
CS8107,2015-03-16,33,0,3,2015
CS8477,2013-03-06,79,0,3,2013
CS8408,2014-01-15,76,0,1,2014
CS8312,2012-02-28,24,0,2,2012
CS7590,2011-06-05,66,0,6,2011
CS8929,2012-04-18,24,0,4,2012
CS7470,2014-12-24,73,0,12,2014
CS7625,2014-12-29,76,0,12,2014
CS8983,2014-07-12,23,0,7,2014
CS7866,2012-05-14,12,0,5,2012
CS8782,2012-01-08,27,0,1,2012
CS7968,2013-12-10,14,0,12,2013
CS7844,2014-02-13,56,0,2,2014
CS8751,2015-02-03,18,0,2,2015
CS8377,2013-03-25,77,0,3,2013
CS8984,2013-04-28,37,0,4,2013
CS8419,2011-07-10,27,0,7,2011
CS8585,2013-01-10,72,0,1,2013
CS8587,2015-02-22,28,0,2,2015
CS7532,2011-10-21,62,0,10,2011
CS8964,2013-02-01,77,0,2,2013
CS7882,2013-09-17,51,0,9,2013
CS8104,2013-08-19,54,1,8,2013
CS8712,2013-12-01,23,0,12,2013
CS7251,2013-03-07,36,0,3,2013
CS7376,2011-10-01,48,0,10,2011
CS8073,2013-03-26,30,0,3,2013
CS7794,2011-12-02,37,0,12,2011
CS7251,2014-01-26,65,0,1,2014
CS7320,2014-09-11,36,1,9,2014
CS8885,2013-12-15,33,0,12,2013
CS7754,2014-01-08,60,0,1,2014
CS8911,2014-07-15,48,0,7,2014
CS8588,2014-05-21,49,0,5,2014
CS8887,2014-07-06,26,0,7,2014
CS8741,2014-04-20,66,0,4,2014
CS7836,2013-12-24,66,0,12,2013
CS8702,2014-04-09,60,0,4,2014
CS7209,2012-07-08,61,0,7,2012
CS8951,2013-09-26,62,0,9,2013
CS8681,2014-01-30,39,0,1,2014
CS8874,2013-01-26,77,0,1,2013
CS8277,2011-06-20,11,0,6,2011
CS8225,2013-12-28,79,0,12,2013
CS7641,2012-01-13,68,0,1,2012
CS8916,2014-08-17,61,0,8,2014
CS7442,2012-06-04,44,0,6,2012
CS7617,2014-01-14,66,0,1,2014
CS7809,2014-08-14,66,0,8,2014
CS8785,2015-02-07,47,0,2,2015
CS7786,2012-10-10,50,0,10,2012
CS8947,2011-07-16,74,0,7,2011
CS8468,2014-01-10,22,0,1,2014
CS7840,2011-10-08,45,0,10,2011
CS7538,2012-10-15,18,1,10,2012
CS8358,2012-06-28,27,0,6,2012
CS7178,2011-08-08,20,1,8,2011
CS7333,2014-08-09,15,0,8,2014
CS7587,2012-04-04,22,0,4,2012
CS8734,2014-09-25,25,0,9,2014
CS8635,2012-05-12,26,0,5,2012
CS8969,2011-10-13,68,0,10,2011
CS8225,2013-08-07,25,0,8,2013
CS8219,2012-06-12,22,0,6,2012
CS7364,2014-12-26,73,0,12,2014
CS7149,2013-04-13,37,0,4,2013
CS8589,2012-04-25,49,0,4,2012
CS8221,2014-06-15,68,0,6,2014
CS8140,2013-05-24,68,0,5,2013
CS7676,2013-03-28,28,0,3,2013
CS7613,2013-01-15,60,0,1,2013
CS8290,2013-04-20,47,0,4,2013
CS8262,2014-06-24,11,0,6,2014
CS7667,2012-03-25,27,0,3,2012
CS8433,2014-07-04,16,0,7,2014
CS7178,2015-02-13,39,1,2,2015
CS8821,2013-03-13,43,0,3,2013
CS7376,2011-11-06,11,0,11,2011
CS8722,2011-10-14,68,0,10,2011
CS8146,2014-12-28,12,0,12,2014
CS8830,2011-06-29,69,0,6,2011
CS8188,2012-05-05,59,0,5,2012
CS7430,2013-05-30,67,0,5,2013
CS7334,2012-03-27,30,0,3,2012
CS7311,2014-10-07,62,0,10,2014
CS7281,2012-01-27,75,0,1,2012
CS8359,2014-04-05,53,0,4,2014
CS7178,2014-12-13,19,1,12,2014
CS7195,2013-10-13,15,0,10,2013
CS7115,2014-03-13,13,0,3,2014
CS8592,2012-03-08,40,0,3,2012
CS7176,2012-02-29,18,0,2,2012
CS8031,2014-01-20,49,0,1,2014
CS8577,2012-08-27,42,0,8,2012
CS7526,2012-04-23,17,0,4,2012
CS8307,2013-06-16,17,0,6,2013
CS8130,2014-11-07,61,0,11,2014
CS8541,2014-09-24,46,1,9,2014
CS7139,2012-10-14,44,0,10,2012
CS8196,2014-06-15,21,0,6,2014
CS7249,2013-01-22,79,0,1,2013
CS8179,2012-06-26,25,0,6,2012
CS8938,2013-10-05,23,0,10,2013
CS8271,2011-11-30,45,0,11,2011
CS8928,2012-05-01,18,0,5,2012
CS8904,2014-07-29,32,0,7,2014
CS7644,2012-08-25,34,0,8,2012
CS7594,2011-07-05,49,0,7,2011
